id,name,partOf,locationType
CRVS_MGU6191001449,CEC TSIRANDRANY,Location/MGU6191001449,CRVS_OFFICE
CRVS_MGU6191001450,CEC VOHIMANGA,Location/MGU6191001450,CRVS_OFFICE
CRVS_MGU6191001451,CEC MIKAIKARIVO AMBATOMAINTY,Location/MGU6191001451,CRVS_OFFICE
CRVS_MGU6191011452,CEC BEHABOBO,Location/MGU6191011452,CRVS_OFFICE
CRVS_MGU6191011453,CEC BELOHA ANDROY,Location/MGU6191011453,CRVS_OFFICE
CRVS_MGU6191011454,CEC KOPOKY,Location/MGU6191011454,CRVS_OFFICE
CRVS_MGU6191011455,CEC MAROLINTA,Location/MGU6191011455,CRVS_OFFICE
CRVS_MGU6191011456,CEC TRANOROA,Location/MGU6191011456,CRVS_OFFICE
CRVS_MGU6191011457,CEC TRANOVAHO,Location/MGU6191011457,CRVS_OFFICE
CRVS_MGU6191011458,CEC AMBATOTSIVALA,Location/MGU6191011458,CRVS_OFFICE
CRVS_MGU6191011459,CEC MAHAENEGNE,Location/MGU6191011459,CRVS_OFFICE
CRVS_MGU6191021460,CEC ANJAMPALY,Location/MGU6191021460,CRVS_OFFICE
CRVS_MGU6191021461,CEC ANTARITARIKA,Location/MGU6191021461,CRVS_OFFICE
CRVS_MGU6191021462,CEC FAUX CAP,Location/MGU6191021462,CRVS_OFFICE
CRVS_MGU6191021463,CEC IMONGY,Location/MGU6191021463,CRVS_OFFICE
CRVS_MGU6191021464,CEC MAROVATO,Location/MGU6191021464,CRVS_OFFICE
CRVS_MGU6191021465,CEC NIKOLY,Location/MGU6191021465,CRVS_OFFICE
CRVS_MGU6191021466,CEC TSIHOMBE,Location/MGU6191021466,CRVS_OFFICE
CRVS_MGU6191021467,CEC ANKILIVALO ,Location/MGU6191021467,CRVS_OFFICE
CRVS_MGU6191021468,CEC BEHAZOMANGA,Location/MGU6191021468,CRVS_OFFICE
CRVS_MGU6201031469,CEC AMBOASARY,Location/MGU6201031469,CRVS_OFFICE
CRVS_MGU6201031470,CEC BEHARA,Location/MGU6201031470,CRVS_OFFICE
CRVS_MGU6201031471,CEC EBELO,Location/MGU6201031471,CRVS_OFFICE
CRVS_MGU6201031472,CEC ELONTY,Location/MGU6201031472,CRVS_OFFICE
CRVS_MGU6201031473,CEC ESIRA,Location/MGU6201031473,CRVS_OFFICE
CRVS_MGU6201031474,CEC IFOTAKA,Location/MGU6201031474,CRVS_OFFICE
CRVS_MGU6201031475,CEC MAHALY,Location/MGU6201031475,CRVS_OFFICE
CRVS_MGU6201031476,CEC MANEVY,Location/MGU6201031476,CRVS_OFFICE
CRVS_MGU6201031477,CEC MAROMBY,Location/MGU6201031477,CRVS_OFFICE
CRVS_MGU6201031478,CEC MAROTSIRAKA,Location/MGU6201031478,CRVS_OFFICE
CRVS_MGU6201031479,CEC RANOBE,Location/MGU6201031479,CRVS_OFFICE
CRVS_MGU6201031480,CEC SAMPONA,Location/MGU6201031480,CRVS_OFFICE
CRVS_MGU6201031481,CEC TANANDAVA SUD,Location/MGU6201031481,CRVS_OFFICE
CRVS_MGU6201031482,CEC TOMBOARIVO,Location/MGU6201031482,CRVS_OFFICE
CRVS_MGU6201031483,CEC TRANOMARO,Location/MGU6201031483,CRVS_OFFICE
CRVS_MGU6201031484,CEC TSIVORY,Location/MGU6201031484,CRVS_OFFICE
CRVS_MGU6201031485,CEC MAHABO ,Location/MGU6201031485,CRVS_OFFICE
CRVS_MGU6201031486,CEC BERANO VILLE,Location/MGU6201031486,CRVS_OFFICE
CRVS_MGU6201041487,CEC AMBALASOA,Location/MGU6201041487,CRVS_OFFICE
CRVS_MGU6201041488,CEC AMBATOMIVARY,Location/MGU6201041488,CRVS_OFFICE
CRVS_MGU6201041489,CEC ANALAMARY,Location/MGU6201041489,CRVS_OFFICE
CRVS_MGU6201041490,CEC ANDRIANDAMPY,Location/MGU6201041490,CRVS_OFFICE
CRVS_MGU6201041491,CEC BEAMPOMBO I,Location/MGU6201041491,CRVS_OFFICE
CRVS_MGU6201041492,CEC BEAMPOMBO II,Location/MGU6201041492,CRVS_OFFICE
CRVS_MGU6201041493,CEC BEKOROBO,Location/MGU6201041493,CRVS_OFFICE
CRVS_MGU6201041494,CEC BENATO TOBY,Location/MGU6201041494,CRVS_OFFICE
CRVS_MGU6201041495,CEC BETROKA,Location/MGU6201041495,CRVS_OFFICE
CRVS_MGU6201041496,CEC IABOROTRA,Location/MGU6201041496,CRVS_OFFICE
CRVS_MGU6201041497,CEC IANABINDA,Location/MGU6201041497,CRVS_OFFICE
CRVS_MGU6201041498,CEC IANAKAFY,Location/MGU6201041498,CRVS_OFFICE
CRVS_MGU6201041499,CEC ISOANALA,Location/MGU6201041499,CRVS_OFFICE
CRVS_MGU6201041500,CEC IVAHONA,Location/MGU6201041500,CRVS_OFFICE
CRVS_MGU6201041501,CEC JANGANY,Location/MGU6201041501,CRVS_OFFICE
CRVS_MGU6201041502,CEC MAHABO,Location/MGU6201041502,CRVS_OFFICE
CRVS_MGU6201041503,CEC MAHASOA EST,Location/MGU6201041503,CRVS_OFFICE
CRVS_MGU6201041504,CEC NANARENA BESAKOA,Location/MGU6201041504,CRVS_OFFICE
CRVS_MGU6201041505,CEC NANINORA,Location/MGU6201041505,CRVS_OFFICE
CRVS_MGU6201041506,CEC SAKAMAHILY,Location/MGU6201041506,CRVS_OFFICE
CRVS_MGU6201041507,CEC TSARAITSO,Location/MGU6201041507,CRVS_OFFICE
CRVS_MGU6201041508,CEC KELIVAHO,Location/MGU6201041508,CRVS_OFFICE
CRVS_MGU6201051509,CEC AMBATOABO,Location/MGU6201051509,CRVS_OFFICE
CRVS_MGU6201051510,CEC AMPASIMENA,Location/MGU6201051510,CRVS_OFFICE
CRVS_MGU6201051511,CEC AMPASY NAHAMPOANA,Location/MGU6201051511,CRVS_OFFICE
CRVS_MGU6201051512,CEC ANALAMARY,Location/MGU6201051512,CRVS_OFFICE
CRVS_MGU6201051513,CEC ANALAPATSY,Location/MGU6201051513,CRVS_OFFICE
CRVS_MGU6201051514,CEC ANDRANOBORY,Location/MGU6201051514,CRVS_OFFICE
CRVS_MGU6201051515,CEC ANKARAMENA,Location/MGU6201051515,CRVS_OFFICE
CRVS_MGU6201051516,CEC ANKARIERA,Location/MGU6201051516,CRVS_OFFICE
CRVS_MGU6201051517,CEC BEVOAY,Location/MGU6201051517,CRVS_OFFICE
CRVS_MGU6201051518,CEC EMAGNOBO,Location/MGU6201051518,CRVS_OFFICE
CRVS_MGU6201051519,CEC ENAKARA HAUT,Location/MGU6201051519,CRVS_OFFICE
CRVS_MGU6201051520,CEC ENANILIHA,Location/MGU6201051520,CRVS_OFFICE
CRVS_MGU6201051521,CEC FENOEVO EFITA,Location/MGU6201051521,CRVS_OFFICE
CRVS_MGU6201051522,CEC IABOAKOHO,Location/MGU6201051522,CRVS_OFFICE
CRVS_MGU6201051523,CEC IFARANTSA,Location/MGU6201051523,CRVS_OFFICE
CRVS_MGU6201051524,CEC ISAKA IVONDRO,Location/MGU6201051524,CRVS_OFFICE
CRVS_MGU6201051525,CEC MAHATALAKY,Location/MGU6201051525,CRVS_OFFICE
CRVS_MGU6201051526,CEC MANAMBARO,Location/MGU6201051526,CRVS_OFFICE
CRVS_MGU6201051527,CEC MANANTENINA,Location/MGU6201051527,CRVS_OFFICE
CRVS_MGU6201051528,CEC MANDISO,Location/MGU6201051528,CRVS_OFFICE
CRVS_MGU6201051529,CEC MANDROMODROMOTRA,Location/MGU6201051529,CRVS_OFFICE
CRVS_MGU6201051530,CEC RANOMAFANA SUD,Location/MGU6201051530,CRVS_OFFICE
CRVS_MGU6201051531,CEC RANOPISO,Location/MGU6201051531,CRVS_OFFICE
CRVS_MGU6201051532,CEC SARISAMBO,Location/MGU6201051532,CRVS_OFFICE
CRVS_MGU6201051533,CEC SOANIERANA,Location/MGU6201051533,CRVS_OFFICE
CRVS_MGU6201051534,CEC SOAVARY,Location/MGU6201051534,CRVS_OFFICE
CRVS_MGU6201051535,CEC TOLAGNARO,Location/MGU6201051535,CRVS_OFFICE
CRVS_MGU6201051536,CEC ANKILIVALO,Location/MGU6201051536,CRVS_OFFICE
CRVS_MGU6201051537,CEC TANANDAVA MANDRARE,Location/MGU6201051537,CRVS_OFFICE
CRVS_MGU6211061538,CEC AMBOROPOTSY,Location/MGU6211061538,CRVS_OFFICE
CRVS_MGU6211061539,CEC AMPANIHY CENTRE,Location/MGU6211061539,CRVS_OFFICE
CRVS_MGU6211061540,CEC ANDROKA,Location/MGU6211061540,CRVS_OFFICE
CRVS_MGU6211061541,CEC ANKILIABO,Location/MGU6211061541,CRVS_OFFICE
CRVS_MGU6211061542,CEC ANKILIMIVORY,Location/MGU6211061542,CRVS_OFFICE
CRVS_MGU6211061543,CEC ANKILIZATO,Location/MGU6211061543,CRVS_OFFICE
CRVS_MGU6211061544,CEC ANTALY,Location/MGU6211061544,CRVS_OFFICE
CRVS_MGU6211061545,CEC BEAHITSE,Location/MGU6211061545,CRVS_OFFICE
CRVS_MGU6211061546,CEC BELAFIKE HAUT,Location/MGU6211061546,CRVS_OFFICE
CRVS_MGU6211061547,CEC BEROY SUD,Location/MGU6211061547,CRVS_OFFICE
CRVS_MGU6211061548,CEC EJEDA,Location/MGU6211061548,CRVS_OFFICE
CRVS_MGU6211061549,CEC FOTADREVO,Location/MGU6211061549,CRVS_OFFICE
CRVS_MGU6211061550,CEC GOGOGOGO,Location/MGU6211061550,CRVS_OFFICE
CRVS_MGU6211061551,CEC ITAMPOLO,Location/MGU6211061551,CRVS_OFFICE
CRVS_MGU6211061552,CEC MANIRY,Location/MGU6211061552,CRVS_OFFICE
CRVS_MGU6211061553,CEC VOHITANY,Location/MGU6211061553,CRVS_OFFICE
CRVS_MGU6211061554,CEC AGNAVOHA ,Location/MGU6211061554,CRVS_OFFICE
CRVS_MGU6211061555,CEC ANDROIMPANO ,Location/MGU6211061555,CRVS_OFFICE
CRVS_MGU6211061556,CEC BEARA ,Location/MGU6211061556,CRVS_OFFICE
CRVS_MGU6211071557,CEC ANDRANOMAFANA,Location/MGU6211071557,CRVS_OFFICE
CRVS_MGU6211071558,CEC ANKAZOABO SUD,Location/MGU6211071558,CRVS_OFFICE
CRVS_MGU6211071559,CEC BERENTY,Location/MGU6211071559,CRVS_OFFICE
CRVS_MGU6211071560,CEC FOTIVOLO,Location/MGU6211071560,CRVS_OFFICE
CRVS_MGU6211071561,CEC ILEMBY,Location/MGU6211071561,CRVS_OFFICE
CRVS_MGU6211071562,CEC TANDRANO,Location/MGU6211071562,CRVS_OFFICE
CRVS_MGU6211071563,CEC ANKILIVALOKELY,Location/MGU6211071563,CRVS_OFFICE
CRVS_MGU6211071564,CEC AMBATOLAHY,Location/MGU6211071564,CRVS_OFFICE
CRVS_MGU6211071565,CEC ANKERIKY,Location/MGU6211071565,CRVS_OFFICE
CRVS_MGU6211081566,CEC AMBALAVATO,Location/MGU6211081566,CRVS_OFFICE
CRVS_MGU6211081567,CEC BENENITRA,Location/MGU6211081567,CRVS_OFFICE
CRVS_MGU6211081568,CEC EHARA,Location/MGU6211081568,CRVS_OFFICE
CRVS_MGU6211081569,CEC IANAPERA,Location/MGU6211081569,CRVS_OFFICE
CRVS_MGU6211081570,CEC BENONOKY,Location/MGU6211081570,CRVS_OFFICE
CRVS_MGU6211081571,CEC ANKILIMARY,Location/MGU6211081571,CRVS_OFFICE
CRVS_MGU6211091572,CEC BEHISATSY,Location/MGU6211091572,CRVS_OFFICE
CRVS_MGU6211091573,CEC BEMAVO,Location/MGU6211091573,CRVS_OFFICE
CRVS_MGU6211091574,CEC BEROROHA,Location/MGU6211091574,CRVS_OFFICE
CRVS_MGU6211091575,CEC FANJAKANA,Location/MGU6211091575,CRVS_OFFICE
CRVS_MGU6211091576,CEC MANDRONARIVO,Location/MGU6211091576,CRVS_OFFICE
CRVS_MGU6211091577,CEC MARERANO,Location/MGU6211091577,CRVS_OFFICE
CRVS_MGU6211091578,CEC SAKENA,Location/MGU6211091578,CRVS_OFFICE
CRVS_MGU6211091579,CEC TANAMARY,Location/MGU6211091579,CRVS_OFFICE
CRVS_MGU6211091580,CEC TANANDAVA,Location/MGU6211091580,CRVS_OFFICE
CRVS_MGU6211101581,CEC AMBATRY MITSINJO,Location/MGU6211101581,CRVS_OFFICE
CRVS_MGU6211101582,CEC ANDRANOMANGATSIAKA,Location/MGU6211101582,CRVS_OFFICE
CRVS_MGU6211101583,CEC ANKAZOMANGA OUEST,Location/MGU6211101583,CRVS_OFFICE
CRVS_MGU6211101584,CEC ANKAZOMBALALA,Location/MGU6211101584,CRVS_OFFICE
CRVS_MGU6211101585,CEC ANKILIVALO,Location/MGU6211101585,CRVS_OFFICE
CRVS_MGU6211101586,CEC ANTOHABATO,Location/MGU6211101586,CRVS_OFFICE
CRVS_MGU6211101587,CEC ANTSAVOA,Location/MGU6211101587,CRVS_OFFICE
CRVS_MGU6211101588,CEC BEANTAKE,Location/MGU6211101588,CRVS_OFFICE
CRVS_MGU6211101589,CEC BELAMOTY,Location/MGU6211101589,CRVS_OFFICE
CRVS_MGU6211101590,CEC BESELY,Location/MGU6211101590,CRVS_OFFICE
CRVS_MGU6211101591,CEC BETIOKY SUD,Location/MGU6211101591,CRVS_OFFICE
CRVS_MGU6211101592,CEC BEZAHA,Location/MGU6211101592,CRVS_OFFICE
CRVS_MGU6211101593,CEC FENOANDALA,Location/MGU6211101593,CRVS_OFFICE
CRVS_MGU6211101594,CEC LAZARIVO,Location/MGU6211101594,CRVS_OFFICE
CRVS_MGU6211101595,CEC MANALOBE,Location/MGU6211101595,CRVS_OFFICE
CRVS_MGU6211101596,CEC MAROARIVO ANKAZOMANGA,Location/MGU6211101596,CRVS_OFFICE
CRVS_MGU6211101597,CEC MAROSAVOA,Location/MGU6211101597,CRVS_OFFICE
CRVS_MGU6211101598,CEC MASIABOAY,Location/MGU6211101598,CRVS_OFFICE
CRVS_MGU6211101599,CEC MONTIFENO,Location/MGU6211101599,CRVS_OFFICE
CRVS_MGU6211101600,CEC SAKAMASAY,Location/MGU6211101600,CRVS_OFFICE
CRVS_MGU6211101601,CEC SALOBE,Location/MGU6211101601,CRVS_OFFICE
CRVS_MGU6211101602,CEC SOAMANONGA,Location/MGU6211101602,CRVS_OFFICE
CRVS_MGU6211101603,CEC SOASERANA,Location/MGU6211101603,CRVS_OFFICE
CRVS_MGU6211101604,CEC TANAMBAO HAUT,Location/MGU6211101604,CRVS_OFFICE
CRVS_MGU6211101605,CEC TEMEANTSOA,Location/MGU6211101605,CRVS_OFFICE
CRVS_MGU6211101606,CEC TONGOBORY,Location/MGU6211101606,CRVS_OFFICE
CRVS_MGU6211101607,CEC VATOLATSAKA,Location/MGU6211101607,CRVS_OFFICE
CRVS_MGU6211101608,CEC BEORA,Location/MGU6211101608,CRVS_OFFICE
CRVS_MGU6211101609,CEC SAVAZY II,Location/MGU6211101609,CRVS_OFFICE
CRVS_MGU6211101610,CEC VOHIMARY,Location/MGU6211101610,CRVS_OFFICE
CRVS_MGU6211111611,CEC AMBAHIKILY,Location/MGU6211111611,CRVS_OFFICE
CRVS_MGU6211111612,CEC ANTANIMIEVA,Location/MGU6211111612,CRVS_OFFICE
CRVS_MGU6211111613,CEC ANTONGO VAOVAO,Location/MGU6211111613,CRVS_OFFICE
CRVS_MGU6211111614,CEC BASIBASY,Location/MGU6211111614,CRVS_OFFICE
CRVS_MGU6211111615,CEC BEFANDEFA,Location/MGU6211111615,CRVS_OFFICE
CRVS_MGU6211111616,CEC BEFANDRIANA SUD,Location/MGU6211111616,CRVS_OFFICE
CRVS_MGU6211111617,CEC MOROMBE,Location/MGU6211111617,CRVS_OFFICE
CRVS_MGU6211111618,CEC TANANDAVA STATION,Location/MGU6211111618,CRVS_OFFICE
CRVS_MGU6211111619,CEC ANKATSAKANTSA SUD,Location/MGU6211111619,CRVS_OFFICE
CRVS_MGU6211121620,CEC AMBINANY,Location/MGU6211121620,CRVS_OFFICE
CRVS_MGU6211121621,CEC AMBORONABO,Location/MGU6211121621,CRVS_OFFICE
CRVS_MGU6211121622,CEC ANDAMASINY VINETA,Location/MGU6211121622,CRVS_OFFICE
CRVS_MGU6211121623,CEC ANDRANOLAVA,Location/MGU6211121623,CRVS_OFFICE
CRVS_MGU6211121624,CEC BERAKETA,Location/MGU6211121624,CRVS_OFFICE
CRVS_MGU6211121625,CEC MAHABOBOKA,Location/MGU6211121625,CRVS_OFFICE
CRVS_MGU6211121626,CEC MIARY LAMATIHY,Location/MGU6211121626,CRVS_OFFICE
CRVS_MGU6211121627,CEC MIARY TAHEZA,Location/MGU6211121627,CRVS_OFFICE
CRVS_MGU6211121628,CEC MIHAVATSY,Location/MGU6211121628,CRVS_OFFICE
CRVS_MGU6211121629,CEC MIKOBOKA,Location/MGU6211121629,CRVS_OFFICE
CRVS_MGU6211121630,CEC MITSINJO,Location/MGU6211121630,CRVS_OFFICE
CRVS_MGU6211121631,CEC SAKARAHA,Location/MGU6211121631,CRVS_OFFICE
CRVS_MGU6211131632,CEC TOLIARA I,Location/MGU6211131632,CRVS_OFFICE
CRVS_MGU6211141633,CEC AMBOHIMAHAVELONA,Location/MGU6211141633,CRVS_OFFICE
CRVS_MGU6211141634,CEC AMBOLOFOTY,Location/MGU6211141634,CRVS_OFFICE
CRVS_MGU6211141635,CEC ANAKAO,Location/MGU6211141635,CRVS_OFFICE
CRVS_MGU6211141636,CEC ANALAMISAMPY,Location/MGU6211141636,CRVS_OFFICE
CRVS_MGU6211141637,CEC ANDRANOHINALY,Location/MGU6211141637,CRVS_OFFICE
CRVS_MGU6211141638,CEC ANDRANOVORY,Location/MGU6211141638,CRVS_OFFICE
CRVS_MGU6211141639,CEC ANKILILOAKA,Location/MGU6211141639,CRVS_OFFICE
CRVS_MGU6211141640,CEC ANKILIMALINIKA,Location/MGU6211141640,CRVS_OFFICE
CRVS_MGU6211141641,CEC ANTANIMENA,Location/MGU6211141641,CRVS_OFFICE
CRVS_MGU6211141642,CEC BEHELOKA,Location/MGU6211141642,CRVS_OFFICE
CRVS_MGU6211141643,CEC BEHOMPY,Location/MGU6211141643,CRVS_OFFICE
CRVS_MGU6211141644,CEC BELALANDA,Location/MGU6211141644,CRVS_OFFICE
CRVS_MGU6211141645,CEC BETSINJAKA,Location/MGU6211141645,CRVS_OFFICE
CRVS_MGU6211141646,CEC MANOMBO SUD,Location/MGU6211141646,CRVS_OFFICE
CRVS_MGU6211141647,CEC MANOROFIFY,Location/MGU6211141647,CRVS_OFFICE
CRVS_MGU6211141648,CEC MAROFOTY,Location/MGU6211141648,CRVS_OFFICE
CRVS_MGU6211141649,CEC MAROMIANDRA,Location/MGU6211141649,CRVS_OFFICE
CRVS_MGU6211141650,CEC MIARY,Location/MGU6211141650,CRVS_OFFICE
CRVS_MGU6211141651,CEC MILENAKA,Location/MGU6211141651,CRVS_OFFICE
CRVS_MGU6211141652,CEC MITSINJO BETANIMENA,Location/MGU6211141652,CRVS_OFFICE
CRVS_MGU6211141653,CEC SAINT AUGUSTIN,Location/MGU6211141653,CRVS_OFFICE
CRVS_MGU6211141654,CEC SOALARA SUD,Location/MGU6211141654,CRVS_OFFICE
CRVS_MGU6211141655,CEC TSIANISIHA,Location/MGU6211141655,CRVS_OFFICE
CRVS_MGU6211141656,CEC EFOETSE,Location/MGU6211141656,CRVS_OFFICE
CRVS_MGU6211141657,CEC SOAHAZO,Location/MGU6211141657,CRVS_OFFICE
CRVS_MGU6211141658,CEC TSIFOTA,Location/MGU6211141658,CRVS_OFFICE
CRVS_MGU6221151659,CEC AMBIKY,Location/MGU6221151659,CRVS_OFFICE
CRVS_MGU6221151660,CEC ABOALIMENA,Location/MGU6221151660,CRVS_OFFICE
CRVS_MGU6221151661,CEC ANDIMAKY MANAMBOLO,Location/MGU6221151661,CRVS_OFFICE
CRVS_MGU6221151662,CEC ANKALALOBE,Location/MGU6221151662,CRVS_OFFICE
CRVS_MGU6221151663,CEC ANKOROROKY,Location/MGU6221151663,CRVS_OFFICE
CRVS_MGU6221151664,CEC ANTSOHA,Location/MGU6221151664,CRVS_OFFICE
CRVS_MGU6221151665,CEC BELINTA,Location/MGU6221151665,CRVS_OFFICE
CRVS_MGU6221151666,CEC BELO SUR TSIRIBIHINA,Location/MGU6221151666,CRVS_OFFICE
CRVS_MGU6221151667,CEC BEMARIVO ANKIRONDRO,Location/MGU6221151667,CRVS_OFFICE
CRVS_MGU6221151668,CEC BEREVO,Location/MGU6221151668,CRVS_OFFICE
CRVS_MGU6221151669,CEC BEROBOKA,Location/MGU6221151669,CRVS_OFFICE
CRVS_MGU6221151670,CEC MASOARIVO,Location/MGU6221151670,CRVS_OFFICE
CRVS_MGU6221151671,CEC TSARAOTANA,Location/MGU6221151671,CRVS_OFFICE
CRVS_MGU6221151672,CEC TSIMAFANA,Location/MGU6221151672,CRVS_OFFICE
CRVS_MGU6221151673,CEC DELTA,Location/MGU6221151673,CRVS_OFFICE
CRVS_MGU6221161674,CEC AMBIA,Location/MGU6221161674,CRVS_OFFICE
CRVS_MGU6221161675,CEC AMPANIHY,Location/MGU6221161675,CRVS_OFFICE
CRVS_MGU6221161676,CEC ANALAMITSIVALANA,Location/MGU6221161676,CRVS_OFFICE
CRVS_MGU6221161677,CEC ANKILIVALO,Location/MGU6221161677,CRVS_OFFICE
CRVS_MGU6221161678,CEC ANKILIZATO,Location/MGU6221161678,CRVS_OFFICE
CRVS_MGU6221161679,CEC BEFOTAKA,Location/MGU6221161679,CRVS_OFFICE
CRVS_MGU6221161680,CEC BERONONO,Location/MGU6221161680,CRVS_OFFICE
CRVS_MGU6221161681,CEC MAHABO,Location/MGU6221161681,CRVS_OFFICE
CRVS_MGU6221161682,CEC MALAIMBANDY,Location/MGU6221161682,CRVS_OFFICE
CRVS_MGU6221161683,CEC MANDABE,Location/MGU6221161683,CRVS_OFFICE
CRVS_MGU6221161684,CEC TSIMAZAVA,Location/MGU6221161684,CRVS_OFFICE
CRVS_MGU6221161685,CEC BEZEZIKA,Location/MGU6221161685,CRVS_OFFICE
CRVS_MGU6221171686,CEC ANDRANOPASY,Location/MGU6221171686,CRVS_OFFICE
CRVS_MGU6221171687,CEC ANKILIABO,Location/MGU6221171687,CRVS_OFFICE
CRVS_MGU6221171688,CEC ANONTSIBE CENTRE,Location/MGU6221171688,CRVS_OFFICE
CRVS_MGU6221171689,CEC BEHARONA,Location/MGU6221171689,CRVS_OFFICE
CRVS_MGU6221171690,CEC MANJA,Location/MGU6221171690,CRVS_OFFICE
CRVS_MGU6221171691,CEC SOASERANA,Location/MGU6221171691,CRVS_OFFICE
CRVS_MGU6221171692,CEC BETSIOKY,Location/MGU6221171692,CRVS_OFFICE
CRVS_MGU6221181693,CEC AMBATOLAHY,Location/MGU6221181693,CRVS_OFFICE
CRVS_MGU6221181694,CEC AMPANIHY,Location/MGU6221181694,CRVS_OFFICE
CRVS_MGU6221181695,CEC ANKAVANDRA,Location/MGU6221181695,CRVS_OFFICE
CRVS_MGU6221181696,CEC ANKONDROMENA,Location/MGU6221181696,CRVS_OFFICE
CRVS_MGU6221181697,CEC ANKOTROFOTSY,Location/MGU6221181697,CRVS_OFFICE
CRVS_MGU6221181698,CEC ANOSIMENA,Location/MGU6221181698,CRVS_OFFICE
CRVS_MGU6221181699,CEC BEMAHATAZANA,Location/MGU6221181699,CRVS_OFFICE
CRVS_MGU6221181700,CEC BETSIPOLITRA,Location/MGU6221181700,CRVS_OFFICE
CRVS_MGU6221181701,CEC DABOLAVA,Location/MGU6221181701,CRVS_OFFICE
CRVS_MGU6221181702,CEC ISALO,Location/MGU6221181702,CRVS_OFFICE
CRVS_MGU6221181703,CEC ITONDY,Location/MGU6221181703,CRVS_OFFICE
CRVS_MGU6221181704,CEC MANAMBINA,Location/MGU6221181704,CRVS_OFFICE
CRVS_MGU6221181705,CEC MANANDAZA,Location/MGU6221181705,CRVS_OFFICE
CRVS_MGU6221181706,CEC MIANDRIVAZO,Location/MGU6221181706,CRVS_OFFICE
CRVS_MGU6221181707,CEC SOALOKA,Location/MGU6221181707,CRVS_OFFICE
CRVS_MGU6221181708,CEC ANDRANOMAINTY,Location/MGU6221181708,CRVS_OFFICE
CRVS_MGU6221191709,CEC ANALAIVA,Location/MGU6221191709,CRVS_OFFICE
CRVS_MGU6221191710,CEC BEFASY,Location/MGU6221191710,CRVS_OFFICE
CRVS_MGU6221191711,CEC BELO SUR MER,Location/MGU6221191711,CRVS_OFFICE
CRVS_MGU6221191712,CEC BEMANONGA,Location/MGU6221191712,CRVS_OFFICE
CRVS_MGU6221191713,CEC MORONDAVA,Location/MGU6221191713,CRVS_OFFICE
CRVS_MGU6221191714,CEC MAROFANDILIA,Location/MGU6221191714,CRVS_OFFICE
